"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","COVID-19 rapid test kits demand and usage","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-01","Canada","2016A000011124","Ambulatory health care services [T621]","Percent of businesses for which, not needed, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331387644","1.90.14","22.83","D","","","2"
"2022-01","Canada","2016A000011124","Ambulatory health care services [T621]","Percent of businesses for which, other, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331387645","1.90.15","15.53","E","","","2"
"2022-01","Canada","2016A000011124","Ambulatory health care services [T621]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits less than once a week","Percent","239","units","0","v1331387646","1.90.16","49.89","D","","","2"
"2022-01","Canada","2016A000011124","Ambulatory health care services [T621]","Percent of businesses that, on average, test employees using COVID-19 rapid test once a week","Percent","239","units","0","v1331387647","1.90.17","26.17","D","","","2"
"2022-01","Canada","2016A000011124","Ambulatory health care services [T621]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits twice a week","Percent","239","units","0","v1331387648","1.90.18","22.84","E","","","2"
"2022-01","Canada","2016A000011124","Ambulatory health care services [T621]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits more than twice a week","Percent","239","units","0","v1331387649","1.90.19","","F","","","2"
"2022-01","Canada","2016A000011124","Ambulatory health care services [T621]","Percent of businesses for which personal protective equipment (PPE) is essential","Percent","239","units","0","v1331387651","1.90.20","45.73","B","","","2"
"2022-01","Canada","2016A000011124","Ambulatory health care services [T621]","Percent of businesses expecting to have shortages of COVID-19 rapid test kits within the next 3 months","Percent","239","units","0","v1331387652","1.90.21","32.76","D","","","2"
"2022-01","Canada","2016A000011124","Offices of physicians [6211]","Percent of businesses that used COVID-19 rapid test kits to test on-site employees","Percent","239","units","0","v1331387660","1.91.1","29.22","E","","","2"
"2022-01","Canada","2016A000011124","Offices of physicians [6211]","Percent of businesses that did not use COVID-19 rapid test kits to test on-site employee","Percent","239","units","0","v1331387671","1.91.2","70.78","C","","","2"
"2022-01","Canada","2016A000011124","Offices of physicians [6211]","Percent of businesses for which use of COVID-19 rapid test kits is not applicable","Percent","239","units","0","v1331387674","1.91.3","0.00","A","","","2"
"2022-01","Canada","2016A000011124","Offices of physicians [6211]","Average percent of on-site employees tested using a COVID-19 rapid test kit","Percent","239","units","0","v1331387675","1.91.4","62.67","D","","","2"
"2022-01","Canada","2016A000011124","Offices of physicians [6211]","Percent of businesses that don’t know the percentage of on-site employees tested using a COVID-19 rapid test kit","Percent","239","units","0","v1331387676","1.91.5","","F","","","2"
"2022-01","Canada","2016A000011124","Offices of physicians [6211]","Percent of businesses that plan to use COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331387677","1.91.6","36.89","D","","","2"
"2022-01","Canada","2016A000011124","Offices of physicians [6211]","Percent of businesses that do not plan to use COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331387678","1.91.7","46.43","D","","","2"
"2022-01","Canada","2016A000011124","Offices of physicians [6211]","Percent of businesses that don’t know if they will be using COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331387679","1.91.8","","F","","","2"
"2022-01","Canada","2016A000011124","Offices of physicians [6211]","Percent of businesses for which, lack of awareness, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331387680","1.91.9","","F","","","2"
"2022-01","Canada","2016A000011124","Offices of physicians [6211]","Percent of businesses for which, difficulty procuring, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331387661","1.91.10","34.27","E","","","2"
"2022-01","Canada","2016A000011124","Offices of physicians [6211]","Percent of businesses for which, cost of tests, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331387662","1.91.11","","F","","","2"
"2022-01","Canada","2016A000011124","Offices of physicians [6211]","Percent of businesses for which, cost of administering tests, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331387663","1.91.12","","F","","","2"
"2022-01","Canada","2016A000011124","Offices of physicians [6211]","Percent of businesses for which, low perceived risk, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331387664","1.91.13","48.10","D","","","2"
"2022-01","Canada","2016A000011124","Offices of physicians [6211]","Percent of businesses for which, not needed, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331387665","1.91.14","","F","","","2"
"2022-01","Canada","2016A000011124","Offices of physicians [6211]","Percent of businesses for which, other, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331387666","1.91.15","","F","","","2"
"2022-01","Canada","2016A000011124","Offices of physicians [6211]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits less than once a week","Percent","239","units","0","v1331387667","1.91.16","41.51","E","","","2"
"2022-01","Canada","2016A000011124","Offices of physicians [6211]","Percent of businesses that, on average, test employees using COVID-19 rapid test once a week","Percent","239","units","0","v1331387668","1.91.17","","F","","","2"
"2022-01","Canada","2016A000011124","Offices of physicians [6211]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits twice a week","Percent","239","units","0","v1331387669","1.91.18","","F","","","2"
"2022-01","Canada","2016A000011124","Offices of physicians [6211]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits more than twice a week","Percent","239","units","0","v1331387670","1.91.19","0.00","A","","","2"
"2022-01","Canada","2016A000011124","Offices of physicians [6211]","Percent of businesses for which personal protective equipment (PPE) is essential","Percent","239","units","0","v1331387672","1.91.20","47.41","D","","","2"
